Date,ESGU,VICE,FSI,ESGD,US
2019/1/30,58.700001,23.030001,-1.596,61.209999,-0.741
2019/1/31,59.23,23.413,-1.701,61.130001,-0.764
2019/2/1,59.200001,23.49,-1.85,61.07,-0.83
2019/2/4,59.504002,23.6,-1.939,61.195,-0.875
2019/2/5,59.924999,23.714001,-2.061,61.810001,-0.905
2019/2/6,59.900002,23.639999,-2.073,61.400002,-0.912
2019/2/7,59.32,23.5,-1.865,60.669998,-0.845
2019/2/8,59.25,23.700001,-1.794,60.450001,-0.881
2019/2/11,59.5,23.709999,-1.875,60.299999,-0.908
2019/2/12,60.189999,24.209999,-2.109,61.060001,-0.985
2019/2/13,60.48,24.415001,-2.174,61.07,-1.015
2019/2/14,60.41,24.372999,-2.065,61.099998,-0.97
2019/2/15,60.814999,24.552,-2.17,61.939999,-1.058
2019/2/19,61.060001,24.629999,-2.306,62.18,-1.114
2019/2/20,61.119999,24.950001,-2.449,62.419998,-1.176
2019/2/21,60.827,24.950001,-2.466,62.259998,-1.18
2019/2/22,61.299999,25.089001,-2.591,62.470001,-1.232
2019/2/25,61.43,25.07,-2.599,62.650002,-1.216
2019/2/26,61.459999,25.017,-2.621,63,-1.211
2019/2/27,61.439999,25.017,-2.68,62.720001,-1.23
2019/2/28,61.259998,25.08,-2.711,62.610001,-1.235
2019/3/1,61.599998,25.24,-2.837,62.889999,-1.317
2019/3/4,61.269001,25.110001,-2.827,62.759998,-1.287
2019/3/5,61.349998,25.26,-2.837,62.849998,-1.271
2019/3/6,60.919998,25.02,-2.727,62.669998,-1.209
2019/3/7,60.25,24.870001,-2.526,61.779999,-1.106
2019/3/8,60.237,24.752001,-2.395,61.77,-1.115
2019/3/11,61.169998,25.273001,-2.608,62.389999,-1.224
2019/3/12,61.349998,25.209,-2.714,62.389999,-1.264
2019/3/13,61.84,25.309999,-2.774,62.919998,-1.313
2019/3/14,61.808998,25.337999,-2.859,62.880001,-1.312
2019/3/15,62.110001,25.42,-2.982,63.5,-1.345
2019/3/18,62.360001,25.694,-3.076,63.759998,-1.367
2019/3/19,62.25,25.551001,-3.139,63.955002,-1.384
2019/3/20,61.974998,25.559,-3.011,63.970001,-1.355
2019/3/21,62.689999,25.620001,-3,63.950001,-1.402
2019/3/22,61.470001,25.184999,-2.614,62.672001,-1.184
2019/3/25,61.389999,25.17,-2.379,62.703999,-1.143
2019/3/26,61.849998,25.33,-2.588,63.080002,-1.229
2019/3/27,61.52,25.08,-2.403,63.02,-1.122
2019/3/28,61.73,25.285,-2.357,62.82,-1.15
2019/3/29,62.139999,25.48,-2.559,63.18,-1.21
2019/4/1,62.887001,25.549,-2.836,63.959999,-1.318
2019/4/2,63.029999,25.485001,-2.873,64.040001,-1.326
2019/4/3,63.009998,25.24,-3.005,64.510002,-1.359
2019/4/4,63.150002,25.23,-3.038,64.389999,-1.378
2019/4/5,63.459999,25.299999,-3.145,64.510002,-1.436
2019/4/8,63.650002,25.296,-3.143,64.589996,-1.454
2019/4/9,63.169998,25.141001,-3.091,64.190002,-1.403
2019/4/10,63.48,25.27,-3.13,64.400002,-1.482
2019/4/11,63.529999,25.167999,-3.285,64.349998,-1.545
2019/4/12,63.950001,25.110001,-3.402,64.75,-1.599
2019/4/15,63.919998,25.160999,-3.431,64.739998,-1.595
2019/4/16,64.010002,25.059999,-3.548,64.900002,-1.641
2019/4/17,63.75,24.73,-3.528,65.110001,-1.608
2019/4/18,63.902,24.940001,-3.459,65.059998,-1.597
2019/4/22,64,25,-3.482,65.010002,-1.617
2019/4/23,64.519997,25.174999,-3.498,65.07,-1.619
2019/4/24,64.510002,25.190001,-3.307,64.629997,-1.529
2019/4/25,64.440002,25.25,-3.254,64.525002,-1.507
2019/4/26,64.540001,25.540001,-3.229,64.800003,-1.51
2019/4/29,64.769997,25.6,-3.261,65.07,-1.522
2019/4/30,64.849998,25.658001,-3.221,65.160004,-1.502
2019/5/1,64.300003,25.530001,-3.161,64.830002,-1.434
2019/5/2,64.059998,25.379999,-3.155,64.550003,-1.463
2019/5/3,64.765999,25.790001,-3.272,65.25,-1.555
2019/5/6,64.529999,25.834999,-2.963,64.639999,-1.407
2019/5/7,63.450001,25.370001,-2.499,63.59,-1.19
2019/5/8,63.610001,25.327,-2.45,63.549999,-1.204
2019/5/9,63.189999,25.219,-2.134,63.240002,-1.152
2019/5/10,63.130001,25.150999,-2.377,63.610001,-1.295
2019/5/13,61.82,24.723,-1.961,62.189999,-1.007
2019/5/14,62.41,25.006001,-2.153,62.889999,-1.139
2019/5/15,62.777,24.950001,-2.285,63.16,-1.184
2019/5/16,63.310001,24.98,-2.45,63.450001,-1.273
2019/5/17,62.979,25.042999,-2.403,63.220001,-1.232
2019/5/20,62.540001,24.950001,-2.346,62.860001,-1.213
2019/5/21,63.049999,25.040001,-2.54,63.290001,-1.317
2019/5/22,62.963001,25.072001,-2.59,63.080002,-1.31
2019/5/23,62.098,24.950001,-2.123,62.330002,-1.097
2019/5/24,62.16,24.940001,-2.226,63.130001,-1.154
2019/5/28,61.775002,24.486,-2.187,62.59,-1.05
2019/5/29,61.34,24.246,-2,62.080002,-0.976
2019/5/30,61.310001,24.26,-2.065,62.369999,-1.014
2019/5/31,60.639999,23.948,-1.699,61.869999,-0.803
2019/6/3,60.5,24.045,-1.482,62.279999,-0.694
2019/6/4,61.59,24.41,-1.74,62.860001,-0.888
2019/6/5,62.240002,24.43,-1.839,62.93,-0.921
2019/6/6,62.650002,24.790001,-1.919,63.110001,-0.952
2019/6/7,63.349998,25.046,-1.962,63.98,-0.951
2019/6/10,63.75,24.978001,-2.176,64.220001,-1.051
2019/6/11,63.619999,25.125,-2.281,64.489998,-1.105
2019/6/12,63.500999,24.875,-2.137,63.959999,-1.012
2019/6/13,63.759998,24.948999,-2.083,64.019997,-0.981
2019/6/14,63.720001,24.735001,-2.132,63.548,-0.994
2019/6/17,63.41,24.660999,-2.144,62.439999,-1.015
2019/6/18,64.050003,24.679001,-2.181,63.290001,-1.047
2019/6/19,64.379997,24.690001,-2.265,63.700001,-1.098
2019/6/20,64.829002,24.950001,-2.283,64.230003,-1.087
2019/6/21,64.878998,24.851999,-2.28,63.939999,-1.097
2019/6/24,64.724998,24.855,-2.273,64.150002,-1.1
2019/6/25,64.07,24.73,-2.188,63.75,-1.053
2019/6/26,64.026001,24.51,-2.246,63.75,-1.108
2019/6/27,64.269997,24.73,-2.271,64,-1.083
2019/6/28,64.529999,25.084999,-2.277,64.309998,-1.088
2019/7/1,65.209999,25.195,-2.595,64.709999,-1.225
2019/7/2,65.160004,25.299999,-2.662,64.769997,-1.27
2019/7/3,65.726997,25.639999,-2.775,65.279999,-1.344
2019/7/5,65.629997,25.481001,-2.917,64.709999,-1.403
2019/7/8,65.410004,25.6,-2.868,64.43,-1.392
2019/7/9,65.440002,25.25,-2.874,64.110001,-1.376
2019/7/10,65.694,25.531,-2.797,64.279999,-1.339
2019/7/11,65.746002,25.372,-2.921,64.260002,-1.362
2019/7/12,66.127998,25.42,-3.002,64.339996,-1.42
2019/7/15,66.199997,25.299,-2.977,64.410004,-1.372
2019/7/16,66.040001,25.290001,-2.995,64.080002,-1.381
2019/7/17,65.636002,25.443001,-2.82,64.065002,-1.274
2019/7/18,65.739998,25.790001,-2.528,64.169998,-1.17
2019/7/19,65.459999,25.587,-2.683,64.029999,-1.227
2019/7/22,65.580002,25.290001,-2.783,64.120003,-1.319
2019/7/23,65.998001,25.254999,-2.878,64.510002,-1.339
2019/7/24,66.389999,25.290001,-2.884,64.559998,-1.364
2019/7/25,65.970001,25.200001,-2.93,64.019997,-1.369
2019/7/26,66.449997,25.423,-3.003,64.080002,-1.412
2019/7/29,66.419998,25.360001,-2.969,64.230003,-1.379
2019/7/30,66.230003,25.24,-2.825,63.470001,-1.31
2019/7/31,65.739998,24.879999,-2.723,63.130001,-1.23
2019/8/1,65.110001,24.690001,-2.375,62.950001,-0.987
2019/8/2,64.224998,24.549999,-1.919,62.34,-0.883
2019/8/5,62.610001,23.771999,-0.919,60.889999,-0.396
2019/8/6,63.279999,24,-1.221,61.299999,-0.685
2019/8/7,63.360001,24.16,-1.097,61.68,-0.657
2019/8/8,64.589996,24.49,-1.493,62.18,-0.836
2019/8/9,64.239998,24.48,-1.439,61.849998,-0.773
2019/8/12,63.334999,24.089001,-1.142,61.259998,-0.552
2019/8/13,64.252998,24.351999,-1.362,61.759998,-0.791
2019/8/14,62.583,23.77,-0.845,60.169998,-0.412
2019/8/15,62.610001,23.804001,-0.586,60.349998,-0.34
2019/8/16,63.450001,24.224001,-0.909,61.080002,-0.532
2019/8/19,64.315002,24.43,-1.224,61.470001,-0.714
2019/8/20,63.759998,24.327,-1.178,61.220001,-0.65
2019/8/21,64.253998,24.469999,-1.438,61.77,-0.83
2019/8/22,64.220001,24.625,-1.46,61.639999,-0.838
2019/8/23,62.610001,23.92,-1.063,60.919998,-0.57
2019/8/26,63.32,24.07,-0.983,61.48,-0.626
2019/8/27,63.150002,23.750999,-1.046,61.43,-0.588
2019/8/28,63.52,23.879999,-1.102,61.41,-0.653
2019/8/29,64.360001,24.091999,-1.251,61.889999,-0.736
2019/8/30,64.309998,24.013,-1.283,62.150002,-0.672
2019/9/3,63.939999,23.85,-1.214,61.950001,-0.605
2019/9/4,64.629997,23.937,-1.491,62.860001,-0.757
2019/9/5,65.510002,24.132,-1.853,63.23,-0.934
2019/9/6,65.589996,24.212,-2.033,63.450001,-1.024
2019/9/9,65.57,24.190001,-2.084,63.549999,-1.004
2019/9/10,65.480003,24.059999,-2.174,63.709999,-1.035
2019/9/11,65.900002,24.26,-2.254,64.120003,-1.078
2019/9/12,66.339996,24.34,-2.534,64.410004,-1.154
2019/9/13,66.230003,24.16,-2.67,64.775002,-1.209
2019/9/16,66.035004,23.959999,-2.199,64.209999,-1.046
2019/9/17,66.167,23.846001,-2.102,64.610001,-1.01
2019/9/18,66.150002,23.690001,-2.12,64.489998,-1.041
2019/9/19,66.160004,23.5,-2.132,64.720001,-1.033
2019/9/20,65.949997,23.514,-2.046,64.5,-0.915
2019/9/23,65.900002,23.381001,-2,64.410004,-0.939
2019/9/24,65.172997,23.27,-1.849,64.239998,-0.858
2019/9/25,65.636002,23.496,-1.834,63.950001,-0.905
2019/9/26,65.519997,23.57,-1.804,64.290001,-0.838
2019/9/27,65.120003,23.4,-1.727,63.985001,-0.744
2019/9/30,65.370003,23.639999,-1.797,64.120003,-0.8
2019/10/1,64.720001,23.452999,-1.617,63.580002,-0.609
2019/10/2,63.448002,23.129999,-1.207,62.299999,-0.405
2019/10/3,64.099998,23.243999,-1.139,62.709999,-0.457
2019/10/4,64.870003,23.591999,-1.398,63.27,-0.604
2019/10/7,64.714996,23.542999,-1.499,63.240002,-0.634
2019/10/8,63.59,23.26,-1.323,62.555,-0.475
2019/10/9,64.204002,23.304001,-1.488,63.07,-0.585
2019/10/10,64.578003,23.267,-1.661,63.5,-0.693
2019/10/11,65.419998,23.548,-1.95,64.589996,-0.801
2019/10/14,65.300003,23.264999,-1.986,64.360001,-0.839
2019/10/15,65.980003,23.440001,-2.256,65.160004,-0.927
2019/10/16,65.760002,23.493999,-2.581,65.160004,-1.022
2019/10/17,65.970001,23.622999,-2.703,65.32,-1.069
2019/10/18,65.669998,23.51,-2.707,65.269997,-1.083
2019/10/21,66.190002,23.719999,-2.877,65.760002,-1.174
2019/10/22,65.955002,23.853001,-2.853,65.620003,-1.144
2019/10/23,66.110001,23.809999,-2.9,65.980003,-1.153
2019/10/24,66.300003,23.73,-3.004,66.080002,-1.189
2019/10/25,66.639999,23.820999,-3.177,66.129997,-1.273
2019/10/28,67.139999,23.791,-3.229,66.370003,-1.282
2019/10/29,67.029999,23.889999,-3.194,66.339996,-1.25
2019/10/30,67.209999,23.777,-3.152,66.720001,-1.256
2019/10/31,67.050003,23.59,-3.039,66.470001,-1.151
2019/11/1,67.580002,23.927,-3.165,67.110001,-1.236
2019/11/4,68,23.982,-3.256,67.43,-1.267
2019/11/5,67.849998,23.951,-3.314,67.43,-1.249
2019/11/6,67.900002,23.92,-3.311,67.279999,-1.271
2019/11/7,68.089996,23.799999,-3.38,67.529999,-1.27
2019/11/8,68.349998,23.950001,-3.377,67.470001,-1.307
2019/11/11,68.18,24.004,-3.32,67.309998,-1.277
2019/11/12,68.319,24.457001,-3.4,67.345001,-1.294
2019/11/13,68.345001,24.51,-3.259,67.18,-1.268
2019/11/14,68.455002,24.370001,-3.199,66.959999,-1.251
2019/11/15,68.917,24.573999,-3.38,67.330002,-1.347
2019/11/18,69.029999,24.547001,-3.391,67.400002,-1.339
2019/11/19,69.135002,24.6,-3.365,67.372002,-1.331
2019/11/20,68.791,24.690001,-3.252,66.849998,-1.301
2019/11/21,68.75,24.690001,-3.227,66.810997,-1.306
2019/11/22,68.830002,24.66,-3.322,66.900002,-1.332
2019/11/25,69.360001,24.900999,-3.461,67.43,-1.377
2019/11/26,69.584999,24.809999,-3.492,67.489998,-1.391
2019/11/27,69.889999,25.105,-3.623,67.599998,-1.439
2019/11/29,69.586998,25.031,-3.527,67.166,-1.392
2019/12/2,68.93,24.99,-3.293,66.739998,-1.256
2019/12/3,68.510002,24.815001,-3.081,66.598,-1.166
2019/12/4,69.038002,24.906,-3.145,67.150002,-1.232
2019/12/5,69.071999,24.747,-3.194,67.125,-1.254
2019/12/6,69.739998,24.955,-3.319,67.769997,-1.299
2019/12/9,69.480003,24.804001,-3.243,67.379997,-1.238
2019/12/10,69.415001,24.74,-3.268,67.489998,-1.267
2019/12/11,69.599998,24.780001,-3.295,67.830002,-1.308
2019/12/12,70.230003,24.844999,-3.457,68.139999,-1.379
2019/12/13,70.239998,24.905001,-3.649,68.690002,-1.425
2019/12/16,70.434998,25.209999,-3.831,68.803001,-1.478
2019/12/17,70.400002,25.165001,-3.83,68.400002,-1.46
2019/12/18,70.5,25.242001,-3.847,68.279999,-1.464
2019/12/19,70.722,25.315001,-3.866,68.358002,-1.486
2019/12/20,71.195999,25.555,-3.89,68.434998,-1.475
2019/12/23,71.208,25.6,-3.898,68.559998,-1.482
2019/12/24,71.210999,25.610001,-3.841,68.459999,-1.443
2019/12/26,71.629997,25.705,-4.171,68.75,-1.443
2019/12/27,71.610001,25.105,-4.094,68.879997,-1.397
2019/12/30,71.144997,25.075001,-3.581,68.400002,-1.311
2019/12/31,71.32,25.07,-3.632,68.739998,-1.387
2020/1/2,71.969002,25.135,-3.754,69.334999,-1.46
2020/1/3,71.554001,25.030001,-3.553,68.519997,-1.362
2020/1/6,71.775002,25.164,-3.508,68.830002,-1.432
2020/1/7,71.589996,25.134001,-3.641,68.559998,-1.433
2020/1/8,71.970001,25.325001,-3.606,68.720001,-1.473
2020/1/9,72.469002,25.406,-3.884,68.940002,-1.58
2020/1/10,72.220001,25.334999,-3.925,68.589996,-1.582
2020/1/13,72.876999,25.386999,-4.006,68.989998,-1.639
2020/1/14,72.800003,25.421,-4.055,69.18,-1.638
2020/1/15,72.919998,25.614,-4.007,69.099998,-1.611
2020/1/16,73.559998,25.708,-4.139,69.400002,-1.653
2020/1/17,73.800003,25.743,-4.242,69.620003,-1.68
2020/1/21,73.709999,25.584999,-4.075,69.139999,-1.65
2020/1/22,73.760002,25.657,-4.086,69.25,-1.65
2020/1/23,73.839996,25.440001,-3.933,69.110001,-1.625
2020/1/24,73.199997,25.263,-3.825,68.900002,-1.516
2020/1/27,72.110001,24.997999,-3.12,67.400002,-1.256
2020/1/28,72.849998,25.087999,-3.4,68.010002,-1.413
2020/1/29,72.769997,25.084999,-3.455,68,-1.404
2020/1/30,73.110001,24.815001,-3.238,67.989998,-1.39
2020/1/31,71.779999,24.469999,-2.955,66.870003,-1.185
2020/2/3,72.43,24.548,-2.957,66.970001,-1.247
2020/2/4,73.589996,24.84,-3.414,68.139999,-1.441
2020/2/5,74.279999,25.034,-3.627,68.830002,-1.534
2020/2/6,74.449997,25.080999,-3.725,69.040001,-1.578
2020/2/7,74.169998,24.91,-3.593,68.32,-1.498
2020/2/10,74.669998,25.201,-3.567,68.529999,-1.523
2020/2/11,74.849998,25.530001,-3.702,68.839996,-1.584
2020/2/12,75.290001,25.677999,-3.893,69.169998,-1.665
2020/2/13,75.230003,25.801001,-3.82,68.610001,-1.649
2020/2/14,75.379997,25.768,-3.804,68.559998,-1.661
2020/2/18,75.209999,25.65,-3.655,68.160004,-1.592
2020/2/19,75.580002,25.844,-3.765,68.400002,-1.607
2020/2/20,75.290001,25.757999,-3.566,68.014999,-1.507
2020/2/21,74.440002,25.613001,-3.326,67.669998,-1.403
2020/2/24,72.040001,24.969,-2.342,65.089996,-0.866
2020/2/25,69.879997,24.23,-1.746,64.040001,-0.671
2020/2/26,69.589996,24.011,-1.639,64.152,-0.621
2020/2/27,66.480003,23,-0.367,62.080002,0.082
2020/2/28,66.050003,22.52,0.772,62.080002,0.4
2020/3/2,68.940002,22.834999,0.339,62.678001,0.065
2020/3/3,67.129997,23.07,0.518,62.18,0.402
2020/3/4,69.940002,23.646,-0.102,63.91,0.12
2020/3/5,67.730003,22.875999,0.287,62.25,0.455
2020/3/6,66.389999,22.646,1.68,61.27,0.969
2020/3/9,61.360001,21.033001,5.134,56.470001,2.473
2020/3/10,64.339996,21.24,3.816,58.75,1.515
2020/3/11,61.259998,20.208,4.663,55.720001,2.054
2020/3/12,55.32,18.476,7.475,49.57,3.542
2020/3/13,60.57,19.01,6.391,52.41,2.581
2020/3/16,53.299999,17.48,8.99,47.080002,4.168
2020/3/17,56.799999,18,8.185,49.040001,3.72
2020/3/18,53.880001,16.459999,9.486,46.41,4.426
2020/3/19,54.119999,17.361,10.266,47.380001,4.863
2020/3/20,51.66,16.849001,9.84,46.880001,4.844
2020/3/23,49.98,16.16,10.054,46.16,4.988
2020/3/24,54.825001,17.5,8.474,50.220001,4.467
2020/3/25,55.27,18.181999,7.962,51.84,4.316
2020/3/26,58.369999,19.118,7.671,54.047001,4.017
2020/3/27,56.709999,18.570999,8.333,52.740002,4.388
2020/3/30,58.610001,18.962,7.954,53.759998,3.991
2020/3/31,57.490002,19.011999,7.282,53.16,3.763
2020/4/1,55.080002,18.33,7.932,50.830002,4.114
2020/4/2,56.34,18.66,7.704,51.630001,3.85
2020/4/3,55.544998,18.474001,7.501,50.540001,3.662
2020/4/6,59.27,19.212,6.797,53.16,3.409
2020/4/7,59.369999,19.389,6.579,53.41,3.324
2020/4/8,61.27,20.136,6.077,53.91,2.982
2020/4/9,62.389999,20.521999,5.546,55.189999,2.674
2020/4/13,61.689999,20.415001,5.41,54.700001,2.481
2020/4/14,63.650002,20.809999,4.773,55.669998,2.238
2020/4/15,62.189999,20.528999,5.1,53.990002,2.399
2020/4/16,62.57,20.719999,5.139,53.919998,2.326
2020/4/17,64.160004,21.045,4.648,55.189999,2.15
2020/4/20,63.18,20.950001,4.757,54.549999,2.316
2020/4/21,61.080002,20.437,5.647,53.498001,2.585
2020/4/22,62.57,20.91,5.351,54.349998,2.313
2020/4/23,62.529999,20.76,5.095,54.049999,2.238
2020/4/24,63.43,20.992001,4.939,54.68,1.971
2020/4/27,64.379997,21.499001,4.222,55.48,1.681
2020/4/28,64.029999,21.679001,4.026,55.82,1.634
2020/4/29,65.839996,22.186001,3.507,57.25,1.351
2020/4/30,65.129997,21.837,3.399,56.150002,1.296
2020/5/1,63.43,21.174,3.754,55.02,1.307
2020/5/4,63.689999,21.229,3.721,54.860001,1.197
2020/5/5,64.230003,21.382999,3.36,54.950001,1.015
2020/5/6,63.889999,21.461,3.391,54.57,1.024
2020/5/7,64.730003,21.57,3.089,55.43,0.915
2020/5/8,65.830002,21.92,2.62,56.310001,0.727
2020/5/11,65.93,21.929001,2.43,56.290001,0.673
2020/5/12,64.57,21.499001,2.596,55.610001,0.864
2020/5/13,63.419998,21.030001,2.914,55.060001,0.985
2020/5/14,64.230003,21.087999,3.072,54.720001,0.863
2020/5/15,64.550003,21.184999,2.829,54.790001,0.803
2020/5/18,66.459999,21.885,2.218,56.869999,0.543
2020/5/19,65.709999,21.902,2.158,56.119999,0.582
2020/5/20,66.860001,22.162001,1.78,57.345001,0.402
2020/5/21,66.360001,22.113001,1.4,56.650002,0.277
2020/5/22,66.540001,22.112,1.486,56.52,0.216
2020/5/26,67.389999,22.389999,0.908,58.189999,0.09
2020/5/27,68.389999,23.024,0.778,58.799999,0.006
2020/5/28,68.279999,22.938999,0.688,59.459999,0.011
2020/5/29,68.489998,23.018,0.638,59.16,-0.052
2020/6/1,68.919998,23.068001,0.514,60.52,-0.088
2020/6/2,69.470001,23.084,0.243,61.088001,-0.216
2020/6/3,70.389999,23.700001,-0.148,62.540001,-0.363
2020/6/4,70.110001,23.68,-0.39,62.34,-0.415
2020/6/5,71.769997,23.895,-0.748,63.310001,-0.548
2020/6/8,72.669998,24.225,-0.96,64.220001,-0.618
2020/6/9,72.239998,23.969999,-0.728,63.349998,-0.49
2020/6/10,71.800003,23.660999,-0.597,63.18,-0.439
2020/6/11,67.75,22.201,0.633,59.720001,0.255
2020/6/12,68.580002,22.594999,0.671,60.779999,0.068
2020/6/15,69.040001,22.93,0.7,60.380001,-0.047
2020/6/16,70.25,23.143,0.123,61.205002,-0.232
2020/6/17,70.059998,23.129999,0.04,61.360001,-0.229
2020/6/18,70.150002,23.091999,0.11,61.09,-0.21
2020/6/19,69.769997,22.959999,-0.005,60.75,-0.15
2020/6/22,70.260002,22.917999,-0.077,61.52,-0.294
2020/6/23,70.550003,23.105,-0.284,61.82,-0.319
2020/6/24,68.769997,22.462,0.141,60.349998,-0.108
2020/6/25,69.559998,22.540001,0.1,61.150002,-0.195
2020/6/26,67.959999,22.195999,0.217,60.290001,-0.029
2020/6/29,68.839996,22.450001,0.198,60.73,-0.119
2020/6/30,69.989998,22.768,-0.115,60.580002,-0.243
2020/7/1,70.410004,22.790001,-0.393,60.950001,-0.363
2020/7/2,70.75,22.820999,-0.69,61.619999,-0.461
2020/7/6,71.959999,23.030001,-1.06,62.580002,-0.572
2020/7/7,71.220001,22.923,-0.967,61.610001,-0.511
2020/7/8,71.800003,23.051001,-0.991,62.150002,-0.6
2020/7/9,71.459999,22.888,-0.866,61.470001,-0.511
2020/7/10,72.18,22.966,-0.998,62.029999,-0.622
2020/7/13,71.400002,22.912001,-1.05,61.700001,-0.482
2020/7/14,72.383003,23.243,-1.038,62.560001,-0.595
2020/7/15,73.080002,23.85,-1.32,63.27,-0.712
2020/7/16,72.82,23.76,-1.318,62.959999,-0.696
2020/7/17,73.029999,24,-1.465,63.27,-0.786
2020/7/20,73.720001,23.862,-1.662,63.650002,-0.883
2020/7/21,73.75,24.066999,-1.809,63.799999,-0.915
2020/7/22,74.220001,24.16,-1.814,63.959999,-0.963
2020/7/23,73.290001,24.159,-1.725,63.455002,-0.867
2020/7/24,72.760002,24.688999,-1.495,63.080002,-0.661
2020/7/27,73.32,24.705,-1.587,63.900002,-0.909
2020/7/28,72.82,24.809999,-1.545,63.549999,-0.838
2020/7/29,73.809998,25.200001,-1.608,64.220001,-0.92
2020/7/30,73.540001,25.129999,-1.458,63.310001,-0.893
2020/7/31,74.139999,24.745001,-1.381,61.939999,-0.906
2020/8/3,74.709999,24.834999,-1.565,63.07,-0.95
2020/8/4,74.989998,24.885,-1.641,63.400002,-0.937
2020/8/5,75.449997,25.033001,-1.717,63.669998,-0.979
2020/8/6,75.93,24.83,-1.678,63.68,-0.996
2020/8/7,75.949997,24.950001,-1.724,63.459999,-1.026
2020/8/10,76.050003,24.916,-1.787,63.57,-1.041
2020/8/11,75.400002,25.004,-1.903,63.959999,-0.992
2020/8/12,76.559998,25.591999,-2.052,65.339996,-1.084
2020/8/13,76.519997,25.645,-2.032,64.949997,-1.054
2020/8/14,76.510002,25.6,-1.964,64.550003,-1.044
2020/8/17,76.800003,25.700001,-1.928,65.089996,-1.054
2020/8/18,77.028999,25.577,-1.872,65.07,-1.043
2020/8/19,76.720001,25.68,-1.91,64.82,-1.008
2020/8/20,77.029999,25.645,-1.769,64.660004,-1.017
2020/8/21,77.32,25.695,-1.799,64.309998,-1.012
2020/8/24,77.970001,25.879999,-1.944,65.160004,-1.069
2020/8/25,78.309998,25.879999,-2.041,65.230003,-1.111
2020/8/26,79.199997,25.882,-2.029,65.650002,-1.08
2020/8/27,79.330002,26.01,-1.956,64.970001,-1.05
2020/8/28,79.82,26.434,-1.78,65.480003,-1.098
2020/8/31,79.68,26.361,-1.521,64.949997,-1.008
2020/9/1,80.43,26.318001,-1.827,64.959999,-1.051
2020/9/2,81.559998,26.825001,-1.917,65.870003,-1.07
2020/9/3,78.510002,26.243999,-1.498,64.32,-0.728
2020/9/4,77.800003,26.17,-1.411,64.464996,-0.809
2020/9/8,75.550003,26.049999,-1.34,63.619999,-0.653
2020/9/9,77.080002,26.370001,-1.522,64.82,-0.799
2020/9/10,75.800003,26.264999,-1.546,64.120003,-0.725
2020/9/11,75.82,26.395,-1.73,64.730003,-0.833
2020/9/14,76.849998,26.667,-1.859,65.040001,-0.903
2020/9/15,77.32,26.886999,-1.913,65.489998,-0.941
2020/9/16,76.980003,26.790001,-1.889,65.489998,-0.917
2020/9/17,76.309998,26.447001,-1.796,65.510002,-0.903
2020/9/18,75.529999,26.209999,-1.795,65.010002,-0.905
2020/9/21,74.809998,25.812,-1.294,63.400002,-0.741
2020/9/22,75.489998,26.02,-1.409,63.400002,-0.81
2020/9/23,73.379997,25.6,-1.271,62.779999,-0.69
2020/9/24,73.480003,25.556,-1.097,62.68,-0.661
2020/9/25,74.870003,25.639999,-1.23,62.91,-0.76
2020/9/28,76.080002,26.099001,-1.392,63.91,-0.821
2020/9/29,75.669998,26.139999,-1.405,63.799999,-0.804
2020/9/30,76.209999,26.18,-1.488,63.48,-0.848
2020/10/1,76.699997,26.031,-1.511,63.950001,-0.847
2020/10/2,76.050003,26.174999,-1.369,63.779999,-0.795
2020/10/5,77.370003,26.715,-1.55,64.709999,-0.857
2020/10/6,76.370003,26.545,-1.592,64.160004,-0.777
2020/10/7,77.720001,26.950001,-1.744,64.629997,-0.895
2020/10/8,78.379997,27.219999,-1.941,65.089996,-0.995
2020/10/9,79.110001,27.507,-2.128,65.529999,-1.086
2020/10/12,80.32,27.563,-2.221,65.889999,-1.133
2020/10/13,79.900002,27.434999,-2.151,65.160004,-1.075
2020/10/14,79.459999,27.4,-2.135,65.07,-1.052
2020/10/15,79.389999,27.372999,-1.893,64.25,-1.009
2020/10/16,79.32,27.309999,-1.913,64.559998,-1.027
2020/10/19,78.129997,27.148001,-1.905,64.32,-0.942
2020/10/20,78.389999,27.235001,-1.866,64.540001,-0.956
2020/10/21,78.209999,27.007,-1.794,64.330002,-0.962
2020/10/22,78.660004,27.497999,-1.824,64.339996,-1.008
2020/10/23,78.830002,28.16,-1.891,64.779999,-1.028
2020/10/26,77.389999,27.6,-1.487,63.650002,-0.783
2020/10/27,77.239998,27.841,-1.322,63.139999,-0.722
2020/10/28,74.580002,27.211,-0.661,61.259998,-0.356
2020/10/29,75.32,27.273001,-0.708,61.5,-0.456
2020/10/30,74.43,27.044001,-0.642,61.150002,-0.43
2020/11/2,75.269997,27.035,-0.762,61.990002,-0.47
2020/11/3,76.639999,27.181999,-1.066,63.650002,-0.604
2020/11/4,78.32,27.27,-1.757,64.43,-0.939
2020/11/5,79.970001,27.424999,-2.139,65.900002,-1.08
2020/11/6,80.059998,27.575001,-2.245,66.099998,-1.188
2020/11/9,80.879997,27.399,-2.613,68.040001,-1.257
2020/11/10,80.68,27.51,-2.566,68.68,-1.29
2020/11/11,81.32,27.709,-2.767,69.220001,-1.353
2020/11/12,80.580002,27.417,-2.592,68.25,-1.207
2020/11/13,81.639999,27.718,-2.691,69.260002,-1.316
2020/11/16,82.620003,28.316,-2.886,70.059998,-1.389
